Car Company,Model name,year,fuel,seats,x change
Tata,Tata Indica V2 eXeta GLS,2006,Petrol,5.0,1193
Chevrolet,Chevrolet Beat Diesel LT,2012,Diesel,5.0,936
Chevrolet,Chevrolet Spark 1.0 LT,2011,Petrol,5.0,995
Maruti,Maruti 800 Std BSIII,2004,Petrol,4.0,796
Maruti,Maruti 800 AC,2002,Petrol,4.0,796
Maruti,Maruti Alto LXi BSIII,2007,Petrol,5.0,796
Hyundai,Hyundai Santro Xing XG,2005,Petrol,,nan
Mahindra,Mahindra Ssangyong Rexton RX7,2013,Diesel,7.0,2696
Maruti,Maruti Wagon R LXI BS IV,2010,Petrol,5.0,998
Maruti,Maruti Omni E 8 Str STD,2005,Petrol,,nan
Maruti,Maruti Omni 8 Seater BSIV,2008,Petrol,5.0,796
Maruti,Maruti Omni LPG STD BSIV,2008,LPG,,nan
Mahindra,Mahindra XUV500 AT W6 2WD,2016,Diesel,7.0,2179
Maruti,Maruti Ertiga SHVS VDI,2016,Diesel,7.0,1248
Renault,Renault KWID 1.0 RXT Optional,2017,Petrol,5.0,999
Ford,Ford Classic 1.6 Duratec Titanium,2014,Petrol,5.0,1596
Mahindra,Mahindra Quanto C6,2013,Diesel,7.0,1493
Mahindra,Mahindra Scorpio S10 7 Seater,2015,Diesel,7.0,2179
Maruti,Maruti Swift VXI with ABS,2009,Petrol,5.0,1197
Maruti,Maruti Alto LX,2007,Petrol,5.0,796
Mahindra,Mahindra Bolero Power Plus SLE,2017,Diesel,7.0,1493
Maruti,Maruti Alto K10 VXI,2015,Petrol,5.0,998
Maruti,Maruti Alto 800 LXI,2017,Petrol,5.0,796
Toyota,Toyota Innova 2.5 VX 8 STR BSIV,2012,Diesel,8.0,2494
Chevrolet,Chevrolet Aveo U-VA 1.2,2007,Petrol,5.0,1150
Tata,Tata Safari Storme EX,2017,Diesel,7.0,2179
Maruti,Maruti Wagon R LXI CNG,2016,CNG,5.0,998
Hyundai,Hyundai i20 1.2 Magna Executive,2018,Petrol,5.0,1197
Mahindra,Mahindra Scorpio 1.99 S6 Plus,2015,Diesel,7.0,1997
Hyundai,Hyundai Santro Xing GLS LPG,2010,LPG,5.0,1086
Maruti,Maruti Swift Dzire VDi,2009,Diesel,5.0,1248
Hyundai,Hyundai i10 Magna,2010,Petrol,5.0,1197
Maruti,Maruti Alto LXi,2010,Petrol,5.0,796
Ford,Ford Endeavour 3.0L 4X2 AT,2012,Diesel,7.0,2953
Maruti,Maruti Swift VDI BSIV,2014,Diesel,5.0,1248
Toyota,Toyota Innova 2.5 GX (Diesel) 7 Seater,2015,Diesel,7.0,2494
Hyundai,Hyundai Grand i10 Sportz,2017,Petrol,5.0,1197
Renault,Renault Duster 85PS Diesel RxL,2014,Diesel,5.0,1461
Maruti,Maruti Swift VDI,2013,Diesel,5.0,1248
Maruti,Maruti Swift VDI,2013,Diesel,5.0,1248
Hyundai,Hyundai Santro Xing Base,2005,Petrol,,nan
Maruti,Maruti Zen LX,2002,Petrol,5.0,993
Maruti,Maruti Ritz LDi,2016,Diesel,5.0,1248
Honda,Honda City 1.5 GXI CVT,2005,Petrol,,nan
Maruti,Maruti Swift VDI BSIV,2014,Diesel,5.0,1248
Maruti,Maruti Celerio ZXI,2014,Petrol,5.0,998
Hyundai,Hyundai Grand i10 Magna,2016,Petrol,5.0,1197
Hyundai,Hyundai i20 1.2 Asta Dual Tone,2018,Petrol,5.0,1197
Chevrolet,Chevrolet Beat Diesel,2012,Diesel,5.0,936
Maruti,Maruti Alto K10 2010-2014 VXI,2012,Petrol,5.0,998
Maruti,Maruti Alto LXi BSIII,2008,Petrol,5.0,796
Hyundai,Hyundai Grand i10 CRDi Asta,2014,Diesel,5.0,1120
Maruti,Maruti Alto LXi,2006,Petrol,5.0,796
Maruti,Maruti Alto K10 VXI Optional,2019,Petrol,5.0,998
Hyundai,Hyundai Verna 1.6 CRDI,2014,Diesel,5.0,1582
Datsun,Datsun RediGO T Option,2017,Petrol,5.0,799
Hyundai,Hyundai Grand i10 Magna,2014,Petrol,5.0,1197
Ford,Ford Figo Diesel EXI,2010,Diesel,5.0,1399
Maruti,Maruti Wagon R LXI CNG,2018,CNG,5.0,998
Hyundai,Hyundai Grand i10 1.2 Kappa Asta,2017,Petrol,5.0,1197
Maruti,Maruti Ertiga VDI,2012,Diesel,7.0,1248
Maruti,Maruti Swift Dzire VDI,2017,Diesel,5.0,1248
Renault,Renault KWID Climber 1.0 MT,2018,Petrol,5.0,999
Maruti,Maruti Wagon R LXI LPG BSIV,2010,LPG,5.0,998
Maruti,Maruti Swift Dzire VDI,2015,Diesel,5.0,1248
Maruti,Maruti Swift Dzire VDI,2015,Diesel,5.0,1248
Maruti,Maruti Wagon R LXI,2004,Petrol,5.0,998
Renault,Renault Duster 85PS Diesel RxL Optional,2013,Diesel,5.0,1461
Hyundai,Hyundai EON Era Plus,2015,Petrol,5.0,814
Hyundai,Hyundai Grand i10 Sportz,2015,Petrol,5.0,1197
Maruti,Maruti Eeco CNG 5 Seater AC BSIV,2019,CNG,5.0,1196
Toyota,Toyota Etios Cross 1.4L GD,2014,Diesel,5.0,1364
Maruti,Maruti Wagon R LXI CNG,2018,CNG,5.0,998
Maruti,Maruti Ritz VXi (ABS) BS IV,2011,Petrol,5.0,1197
Hyundai,Hyundai Santro Magna AMT BSIV,2019,Petrol,5.0,1086
Maruti,Maruti Eeco 7 Seater Standard BSIV,2018,Petrol,7.0,1196
Toyota,Toyota Etios Diesel TRD Sportivo,2012,Diesel,5.0,1364
Fiat,Fiat Grande Punto EVO 1.3 Active,2014,Diesel,5.0,1248
Renault,Renault Fluence 1.5,2013,Diesel,5.0,1461
Honda,Honda City VX CVT,2019,Petrol,5.0,1497
Honda,Honda Amaze VX i-DTEC,2018,Diesel,5.0,1498
Toyota,Toyota Corolla AE,2004,Petrol,5.0,1794
Toyota,Toyota Fortuner 4x4 MT,2014,Diesel,7.0,2982
Hyundai,Hyundai Santro Sportz BSIV,2018,Petrol,5.0,1086
Mahindra,Mahindra XUV500 W4,2018,Diesel,7.0,2179
Chevrolet,Chevrolet Beat LT,2016,Petrol,5.0,1199
Mahindra,Mahindra Scorpio Intelli Hybrid S10,2016,Diesel,7.0,2179
Maruti,Maruti Swift VDI,2012,Diesel,5.0,1248
Chevrolet,Chevrolet Optra Magnum 2.0 LT,2012,Diesel,5.0,1991
Maruti,Maruti Ritz VDi,2013,Diesel,5.0,1248
Toyota,Toyota Corolla Altis Diesel D4DG,2012,Diesel,5.0,1364
Maruti,Maruti Alto K10 2010-2014 VXI,2012,Petrol,5.0,998
Maruti,Maruti Alto LXi,2009,Petrol,5.0,796
Chevrolet,Chevrolet Beat Diesel LT,2012,Diesel,5.0,936
Tata,Tata Indica Vista Quadrajet LS,2012,Diesel,,nan
Tata,Tata Indica Vista Quadrajet LS,2012,Diesel,,nan
Maruti,Maruti Swift VDI BSIV,2011,Diesel,,nan
Renault,Renault Duster 85PS Diesel RxL Plus,2015,Diesel,5.0,1461
Hyundai,Hyundai Grand i10 1.2 Kappa Sportz Option,2017,Petrol,5.0,1197
Toyota,Toyota Etios Liva VD,2015,Diesel,5.0,1364
Honda,Honda City i DTEC SV,2014,Diesel,5.0,1498
Mahindra,Mahindra XUV500 W4,2014,Diesel,7.0,2179
Honda,Honda City i DTEC SV,2014,Diesel,5.0,1498
Chevrolet,Chevrolet Spark 1.0 PS,2010,Petrol,5.0,995
Chevrolet,Chevrolet Tavera Neo 3 LS 9 Str BSIII,2009,Diesel,9.0,2499
Maruti,Maruti SX4 ZXI MT BSIV Leather,2010,Petrol,5.0,1586
Tata,Tata Xenon XT EX 4X4,2015,Diesel,5.0,2179
Mahindra,Mahindra KUV 100 mFALCON G80 K8,2016,Petrol,6.0,1198
Tata,Tata Indica Vista Terra 1.4 TDI,2010,Diesel,5.0,1405
Hyundai,Hyundai Verna 1.6 VGT CRDi,2011,Diesel,5.0,1582
Chevrolet,Chevrolet Beat LS,2010,Petrol,5.0,1199
Tata,Tata Manza Aura (ABS) Quadrajet BS IV,2012,Diesel,5.0,1248
Maruti,Maruti Alto K10 2010-2014 VXI,2011,Petrol,5.0,998
Maruti,Maruti Alto 800 LXI,2017,Petrol,5.0,796
Renault,Renault KWID RXL,2019,Petrol,5.0,799
Mahindra,Mahindra Bolero Power Plus ZLX,2019,Diesel,7.0,1493
Datsun,Datsun RediGO T Option,2016,Petrol,5.0,799
Maruti,Maruti Alto K10 VXI,2017,Petrol,5.0,998
Maruti,Maruti Wagon R LXI CNG,2013,CNG,5.0,998
Maruti,Maruti Swift Dzire VXI 1.2 BS IV,2018,Petrol,5.0,1197
Maruti,Maruti Swift Dzire VDI,2017,Diesel,5.0,1248
Maruti,Maruti Alto K10 VXI AGS,2019,Petrol,5.0,998
Chevrolet,Chevrolet Beat Diesel LT,2014,Diesel,5.0,936
Hyundai,Hyundai Verna VTVT 1.6 AT SX Option,2019,Petrol,5.0,1591
Maruti,Maruti Wagon R Duo Lxi,2011,LPG,5.0,998
Maruti,Maruti Swift VDI Optional,2015,Diesel,5.0,1248
Mahindra,Mahindra XUV500 W8 2WD,2015,Diesel,7.0,2179
Mahindra,Mahindra Bolero Power Plus ZLX,2017,Diesel,7.0,1493
Hyundai,Hyundai Xcent 1.2 Kappa SX Option,2014,Petrol,5.0,1197
Hyundai,Hyundai Verna 1.4 CRDi,2015,Diesel,5.0,1396
Toyota,Toyota Innova 2.5 VX (Diesel) 7 Seater,2014,Diesel,7.0,2494
Toyota,Toyota Innova 2.5 G2,2005,Diesel,8.0,2494
Hyundai,Hyundai Elantra CRDi SX,2015,Diesel,5.0,1582
Maruti,Maruti Wagon R Duo Lxi,2010,LPG,5.0,998
Maruti,Maruti Vitara Brezza VDi Option,2016,Diesel,5.0,1248
Nissan,Nissan Sunny Diesel XV,2012,Diesel,5.0,1461
Honda,Honda Civic 1.8 S AT,2007,Petrol,5.0,1799
Toyota,Toyota Innova 2.5 VX 8 STR,2012,Diesel,8.0,2494
Mahindra,Mahindra Thar CRDe AC,2014,Diesel,6.0,2498
Hyundai,Hyundai Grand i10 CRDi Sportz,2015,Diesel,5.0,1120
Honda,Honda Amaze S i-Vtech,2015,Petrol,5.0,1198
Datsun,Datsun GO T Option BSIV,2015,Petrol,5.0,1198
Chevrolet,Chevrolet Sail 1.2 LS ABS,2014,Petrol,5.0,1199
Hyundai,Hyundai Grand i10 1.2 Kappa Sportz Dual Tone,2017,Petrol,5.0,1197
Chevrolet,Chevrolet Sail Hatchback LT ABS,2013,Diesel,5.0,1248
Volkswagen,Volkswagen Polo 2015-2019 1.5 TDI Highline Plus,2018,Diesel,5.0,1498
Honda,Honda City i-DTEC VX,2018,Diesel,5.0,1498
Hyundai,Hyundai EON 1.0 Era Plus,2018,Petrol,5.0,998
Hyundai,Hyundai Santro Era,2019,Petrol,5.0,1086
Hyundai,Hyundai i10 Magna,2012,Petrol,5.0,1197
Hyundai,Hyundai Grand i10 1.2 CRDi Sportz Option,2017,Diesel,5.0,1186
Maruti,Maruti Swift VDI,2013,Diesel,5.0,1248
Volkswagen,Volkswagen Vento Diesel Highline,2012,Diesel,5.0,1598
Hyundai,Hyundai Verna 1.6 CRDi EX MT,2013,Diesel,5.0,1582
Maruti,Maruti Wagon R LXI,2003,Petrol,5.0,998
Hyundai,Hyundai i20 2015-2017 Asta 1.4 CRDi,2016,Diesel,5.0,1396
Hyundai,Hyundai Verna 1.4 CRDi,2014,Diesel,5.0,1396
Ford,Ford Fiesta EXi 1.4 TDCi Ltd,2011,Diesel,5.0,1399
Hyundai,Hyundai Santro Xing GLS CNG,2011,CNG,5.0,1086
Hyundai,Hyundai Verna 1.6 SX,2012,Diesel,5.0,1582
Chevrolet,Chevrolet Spark 1.0 LT,2007,Petrol,5.0,995
Tata,Tata Indica V2 DL BSIII,2007,Diesel,5.0,1396
Toyota,Toyota Etios GD,2015,Diesel,5.0,1364
Maruti,Maruti Wagon R LXI CNG,2011,CNG,5.0,998
Mahindra,Mahindra XUV500 W9 BSIV,2019,Diesel,7.0,2179
Hyundai,Hyundai Grand i10 Sportz,2015,Petrol,5.0,1197
Fiat,Fiat Grande Punto 1.4 Emotion,2009,Petrol,5.0,1368
Toyota,Toyota Innova Crysta 2.7 GX AT 8 STR,2020,Petrol,8.0,2694
Maruti,Maruti Alto 800 LXI,2013,Petrol,5.0,796
Maruti,Maruti Baleno Delta 1.2,2018,Petrol,5.0,1197
Maruti,Maruti Alto K10 VXI,2017,Petrol,5.0,998
Maruti,Maruti Swift Dzire VDI Optional,2015,Diesel,5.0,1248
Force,Force One SX ABS 7 Seating,2018,Diesel,7.0,2200
Tata,Tata Indigo CS eVX,2012,Diesel,5.0,1396
Chevrolet,Chevrolet Beat LT,2011,Petrol,5.0,1199
Jaguar,Jaguar XE 2016-2019 2.0L Diesel Prestige,2017,Diesel,5.0,1999
Lexus,Lexus ES 300h,2019,Petrol,5.0,2487
Jaguar,Jaguar XF 2.0 Diesel Portfolio,2017,Diesel,5.0,1999
Tata,Tata Safari Storme EX,2015,Diesel,7.0,2179
Volvo,Volvo XC40 D4 Inscription BSIV,2019,Diesel,5.0,1969
Toyota,Toyota Camry 2.5 Hybrid,2016,Petrol,5.0,2494
Maruti,Maruti Wagon R LXI,2013,Petrol,5.0,998
Maruti,Maruti Baleno Alpha 1.3,2018,Diesel,5.0,1248
Honda,Honda Jazz VX,2016,Petrol,5.0,1199
Toyota,Toyota Innova 2.5 VX (Diesel) 7 Seater,2013,Diesel,7.0,2494
Maruti,Maruti Swift AMT VVT VXI,2019,Petrol,5.0,1197
Toyota,Toyota Etios VX,2017,Petrol,5.0,1496
Maruti,Maruti Swift AMT ZXI,2018,Petrol,5.0,1197
Hyundai,Hyundai Grand i10 1.2 CRDi Sportz,2017,Diesel,5.0,1186
BMW,BMW X4 M Sport X xDrive20d,2019,Diesel,5.0,1995
BMW,BMW X4 M Sport X xDrive20d,2019,Diesel,5.0,1995
Honda,Honda Amaze V CVT Petrol BSIV,2019,Petrol,5.0,1199
Skoda,Skoda Rapid 1.6 MPI AT Elegance,2016,Petrol,5.0,1598
Volvo,Volvo V40 D3 R-Design,2018,Diesel,5.0,1984
Hyundai,Hyundai Santro Xing GLS,2011,Petrol,5.0,1086
Tata,Tata Indigo CS eLX BS IV,2010,Diesel,5.0,1396
Maruti,Maruti Celerio ZXI AT,2016,Petrol,5.0,998
Maruti,Maruti Swift AMT VXI,2018,Petrol,5.0,1197
Tata,Tata Indigo LS,2009,Diesel,5.0,1405
Renault,Renault KWID RXL,2018,Petrol,5.0,799
Hyundai,Hyundai Grand i10 Sportz,2020,Petrol,5.0,1197
Maruti,Maruti SX4 Vxi BSIV,2011,Petrol,5.0,1586
Toyota,Toyota Fortuner 4x2 AT,2015,Diesel,7.0,2982
Hyundai,Hyundai Xcent 1.1 CRDi SX,2016,Diesel,5.0,1120
Ford,Ford Fiesta Classic 1.4 Duratorq CLXI,2014,Diesel,5.0,1399
Mahindra,Mahindra Scorpio 1.99 S4,2015,Diesel,7.0,1997
Mahindra,Mahindra Scorpio S2 7 Seater,2017,Diesel,7.0,2523
Maruti,Maruti SX4 ZDI Leather,2012,Diesel,5.0,1248
Jaguar,Jaguar XE 2016-2019 2.0L Diesel Prestige,2017,Diesel,5.0,1999
Lexus,Lexus ES 300h,2019,Petrol,5.0,2487
Jaguar,Jaguar XF 2.0 Diesel Portfolio,2017,Diesel,5.0,1999
Tata,Tata Safari Storme EX,2015,Diesel,7.0,2179
Volvo,Volvo XC40 D4 Inscription BSIV,2019,Diesel,5.0,1969
Toyota,Toyota Camry 2.5 Hybrid,2016,Petrol,5.0,2494
Maruti,Maruti Wagon R LXI,2013,Petrol,5.0,998
Maruti,Maruti Baleno Alpha 1.3,2018,Diesel,5.0,1248
Honda,Honda Jazz VX,2016,Petrol,5.0,1199
Toyota,Toyota Innova 2.5 VX (Diesel) 7 Seater,2013,Diesel,7.0,2494
Maruti,Maruti Swift AMT VVT VXI,2019,Petrol,5.0,1197
Toyota,Toyota Etios VX,2017,Petrol,5.0,1496
Maruti,Maruti Swift AMT ZXI,2018,Petrol,5.0,1197
Hyundai,Hyundai Grand i10 1.2 CRDi Sportz,2017,Diesel,5.0,1186
BMW,BMW X4 M Sport X xDrive20d,2019,Diesel,5.0,1995
BMW,BMW X4 M Sport X xDrive20d,2019,Diesel,5.0,1995
Honda,Honda Amaze V CVT Petrol BSIV,2019,Petrol,5.0,1199
Skoda,Skoda Rapid 1.6 MPI AT Elegance,2016,Petrol,5.0,1598
Volvo,Volvo V40 D3 R-Design,2018,Diesel,5.0,1984
Toyota,Toyota Etios GD,2012,Diesel,,nan
Honda,Honda Mobilio RS i DTEC,2015,Diesel,7.0,1498
Tata,Tata Safari Storme VX,2015,Diesel,7.0,2179
Mahindra,Mahindra Scorpio VLX AT AIRBAG BSIV,2010,Diesel,8.0,2179
Mahindra,Mahindra Xylo D2,2011,Diesel,8.0,2489
Hyundai,Hyundai i20 Active 1.2 SX,2015,Petrol,5.0,1197
Hyundai,Hyundai Creta 1.4 CRDi S,2019,Diesel,5.0,1396
Maruti,Maruti Swift Dzire VDI,2014,Diesel,5.0,1248
Maruti,Maruti Eeco 5 Seater AC BSIV,2020,Petrol,5.0,1196
Maruti,Maruti Alto 800 LXI Anniversary Edition,2013,Petrol,5.0,796
Maruti,Maruti Swift Dzire VDI,2018,Diesel,5.0,1248
Maruti,Maruti Alto 800 LXI Airbag,2013,Petrol,5.0,796
Mahindra,Mahindra Scorpio 2009-2014 SLE 7S BSIV,2013,Diesel,7.0,2179
Maruti,Maruti Alto 800 LXI,2016,Petrol,5.0,796
Hyundai,Hyundai i10 Era,2008,Petrol,5.0,1086
Maruti,Maruti Ciaz 1.4 Alpha,2018,Petrol,5.0,1373
Mahindra,Mahindra Bolero 2011-2019 SLE,2019,Diesel,7.0,2523
Maruti,Maruti Alto 800 VXI,2017,Petrol,5.0,796
Mahindra,Mahindra Bolero Power Plus SLX,2017,Diesel,7.0,1493
Hyundai,Hyundai EON Sportz,2017,Petrol,5.0,814
Toyota,Toyota Fortuner 4x2 AT,2015,Diesel,7.0,2982
Hyundai,Hyundai Grand i10 Asta Option,2016,Petrol,5.0,1197
Mercedes-Benz,Mercedes-Benz GLA Class 200 D Sport Edition,2017,Diesel,5.0,2143
Mercedes-Benz,Mercedes-Benz M-Class ML 350 CDI,2013,Diesel,5.0,2987
Ford,Ford Fiesta Classic 1.6 SXI Duratec,2008,Petrol,5.0,1596
Toyota,Toyota Innova 2.5 G (Diesel) 8 Seater BS IV,2007,Diesel,8.0,2494
BMW,BMW 3 Series 320d Highline,2009,Diesel,5.0,1995
Volkswagen,Volkswagen Vento Diesel Highline,2011,Diesel,5.0,1598
Maruti,Maruti Ertiga BSIV LXI,2017,Petrol,7.0,1373
Maruti,Maruti Baleno Delta 1.2,2017,Petrol,5.0,1197
Maruti,Maruti Alto K10 VXI,2016,Petrol,5.0,998
Mahindra,Mahindra XUV500 AT W6 1.99 mHawk,2016,Diesel,7.0,1997
Hyundai,Hyundai i20 2015-2017 Sportz Option 1.2,2015,Petrol,5.0,1197
Maruti,Maruti Alto 800 Base,2014,Petrol,5.0,796
Hyundai,Hyundai Creta 1.6 CRDi AT SX Plus,2015,Diesel,5.0,1582
Maruti,Maruti Baleno Alpha,2019,Petrol,5.0,1197
Volkswagen,Volkswagen Polo 2015-2019 1.0 MPI Trendline,2019,Petrol,5.0,999
Ford,Ford Fiesta 1.6 SXI ABS Duratec,2006,Petrol,,nan
Maruti,Maruti Baleno Alpha 1.2,2018,Petrol,5.0,1197
Ford,Ford EcoSport 1.5 Ti VCT AT Titanium BSIV,2015,Petrol,5.0,1499
BMW,BMW 7 Series 730Ld,2007,Diesel,5.0,2993
Chevrolet,Chevrolet Spark 1.0 LS,2010,Petrol,5.0,995
Maruti,Maruti Alto 800 Base,2016,Petrol,5.0,796
Hyundai,Hyundai Santro Xing (Non-AC),2013,Petrol,5.0,1086
Toyota,Toyota Qualis GS G1,2002,Diesel,,nan
Hyundai,Hyundai i20 2015-2017 Sportz 1.2,2017,Petrol,5.0,1197
Hyundai,Hyundai i20 Active 1.4 SX,2017,Diesel,5.0,1396
Mahindra,Mahindra TUV 300 T8 AMT,2017,Diesel,7.0,1493
Maruti,Maruti Eeco CNG 5 Seater AC BSIV,2017,CNG,5.0,1196
Toyota,Toyota Corolla Altis Diesel D4DG,2012,Diesel,5.0,1364
Hyundai,Hyundai i10 Magna 1.1L,2012,Petrol,5.0,1086
Maruti,Maruti Ertiga VDI,2013,Diesel,7.0,1248
Maruti,Maruti Ertiga ZDI,2014,Diesel,7.0,1248
Mahindra,Mahindra TUV 300 T6 Plus,2016,Diesel,7.0,1493
Hyundai,Hyundai Grand i10 Magna,2016,Petrol,5.0,1197
Maruti,Maruti Wagon R LX,2005,Petrol,5.0,998
Tata,Tata Indica Vista TDI LS,2012,Diesel,5.0,1405
Honda,Honda Amaze S i-Dtech,2015,Diesel,5.0,1498
Maruti,Maruti Zen Estilo LXI Green (CNG),2011,CNG,5.0,998
Tata,Tata Zest Quadrajet 1.3 XMS,2014,Diesel,5.0,1248
Skoda,Skoda Rapid 1.6 MPI Ambition,2013,Petrol,5.0,1598
Datsun,Datsun GO Plus T Option BSIV,2016,Petrol,7.0,1198
Hyundai,Hyundai Xcent 1.2 CRDi SX Option,2017,Diesel,5.0,1186
Maruti,Maruti Swift Dzire VDI,2017,Diesel,5.0,1248
Maruti,Maruti Swift Dzire VDi,2012,Diesel,5.0,1248
Maruti,Maruti Ertiga SHVS ZDI Plus,2016,Diesel,7.0,1248
Maruti,Maruti Swift VDI,2012,Diesel,5.0,1248
Maruti,Maruti Dzire LXI,2020,Petrol,5.0,1197
Maruti,Maruti Swift VXI,2013,Petrol,5.0,1197
Honda,Honda Amaze VX Diesel BSIV,2018,Diesel,5.0,1498
Hyundai,Hyundai i10 Magna 1.1L,2017,Petrol,5.0,1086
Hyundai,Hyundai Santro Xing GLS,2008,Petrol,5.0,1086
Hyundai,Hyundai Santro Xing GLS,2010,Petrol,5.0,1086
Maruti,Maruti Vitara Brezza VDi AMT,2019,Diesel,5.0,1248
Maruti,Maruti Baleno Delta 1.3,2018,Diesel,5.0,1248
Maruti,Maruti Alto K10 VXI,2016,Petrol,5.0,998
Tata,Tata Indica V2 Emax CNG GLX,2015,CNG,5.0,1193
Maruti,Maruti S-Cross 2017-2020 Delta DDiS 200 SH,2019,Diesel,5.0,1248
Maruti,Maruti Ertiga VDI,2013,Diesel,7.0,1248
Maruti,Maruti 800 EX,2004,Petrol,4.0,796
Maruti,Maruti Alto 800 LXI,2012,Petrol,5.0,796
Hyundai,Hyundai EON Magna Plus,2013,Petrol,5.0,814
Hyundai,Hyundai i10 Magna 1.1L,2014,Petrol,5.0,1086
Hyundai,Hyundai Verna 1.6 VTVT S,2015,Petrol,5.0,1591
Maruti,Maruti Alto 800 LXI,2014,Petrol,5.0,796
Maruti,Maruti Wagon R LXI CNG,2018,CNG,5.0,998
Hyundai,Hyundai Grand i10 Sportz,2014,Petrol,5.0,1197
Mahindra,Mahindra Xylo D4 BSIV,2012,Diesel,8.0,2498
Tata,Tata Nano Cx,2009,Petrol,4.0,624
Mahindra,Mahindra Bolero 2011-2019 EX AC,2017,Diesel,7.0,2523
Ford,Ford Classic 1.6 Duratec Titanium,2013,Petrol,5.0,1596
Maruti,Maruti Alto K10 VXI,2014,Petrol,5.0,998
Tata,Tata Indigo CS LX (TDI) BS-III,2014,Diesel,5.0,1405
Hyundai,Hyundai EON Era Plus,2017,Petrol,5.0,814
Maruti,Maruti Alto LXi,2009,Petrol,5.0,796
Hyundai,Hyundai Verna 1.6 SX,2011,Diesel,5.0,1582
Tata,Tata New Safari DICOR 2.2 VX 4x2,2010,Diesel,7.0,2179
Tata,Tata Tiago 1.2 Revotron XT,2017,Petrol,5.0,1199
Mahindra,Mahindra Bolero 2011-2019 SLE BSIII,2015,Diesel,7.0,2523
Mahindra,Mahindra Xylo H9,2015,Diesel,8.0,2179
Mahindra,Mahindra Xylo E8 ABS Airbag BSIV,2012,Diesel,8.0,2498
Maruti,Maruti Wagon R LXI Minor,2008,Petrol,5.0,1061
Maruti,Maruti 800 AC,2008,Petrol,4.0,796
Maruti,Maruti Alto LXi BSIII,2008,Petrol,5.0,796
Tata,Tata Indica Vista TDI LS,2015,Diesel,5.0,1405
Ford,Ford Figo Diesel ZXI,2012,Diesel,5.0,1399
Hyundai,Hyundai i20 1.2 Spotz,2017,Petrol,5.0,1197
Tata,Tata Indigo LX,2009,Diesel,5.0,1405
Honda,Honda Mobilio RS Option i DTEC,2015,Diesel,7.0,1498
Maruti,Maruti Swift VDI BSIV,2015,Diesel,5.0,1248
Hyundai,Hyundai i20 Magna,2013,Petrol,5.0,1197
Maruti,Maruti Swift VXI with ABS,2007,Petrol,5.0,1197
Mahindra,Mahindra Xylo D2 BS IV,2010,Diesel,8.0,2489
Jeep,Jeep Compass 2.0 Limited Option,2017,Diesel,5.0,1956
Hyundai,Hyundai i20 2015-2017 Asta 1.4 CRDi,2017,Diesel,5.0,1396
Hyundai,Hyundai Grand i10 1.2 Kappa Sportz Option,2018,Petrol,5.0,1197
Maruti,Maruti Swift VXI Deca,2016,Petrol,5.0,1197
Renault,Renault KWID RXL,2016,Petrol,5.0,799
Maruti,Maruti Ciaz 1.3 Alpha,2017,Diesel,5.0,1248
Honda,Honda WR-V i-VTEC VX,2017,Petrol,5.0,1199
Renault,Renault Duster 85PS Diesel RxL Explore,2016,Diesel,5.0,1461
Maruti,Maruti Ertiga SHVS VDI,2015,Diesel,7.0,1248
Honda,Honda City 2017-2020 EXi,2008,Petrol,5.0,1497
Toyota,Toyota Innova 2.5 V Diesel 7-seater,2007,Diesel,7.0,2494
Maruti,Maruti Alto LX,2011,Petrol,5.0,796
Tata,Tata Indica V2 LSi,2012,Petrol,5.0,1193
Chevrolet,Chevrolet Beat LT,2011,Petrol,5.0,1199
Renault,Renault KWID RXT Optional,2016,Petrol,5.0,799
Maruti,Maruti Omni E MPI STD BS IV,2018,Petrol,8.0,796
Hyundai,Hyundai Xcent 1.2 Kappa S,2015,Petrol,5.0,1197
Honda,Honda Amaze S Option i-DTEC,2018,Diesel,5.0,1498
Maruti,Maruti Ignis 1.2 Zeta BSIV,2018,Petrol,5.0,1197
Mahindra,Mahindra Bolero Power Plus SLE,2017,Diesel,7.0,1493
Mahindra,Mahindra Scorpio VLX 2WD AIRBAG BSIII,2012,Diesel,8.0,2179
Maruti,Maruti Swift Dzire VDI,2017,Diesel,5.0,1248
Renault,Renault Duster Adventure Edition RXZ AWD,2016,Diesel,5.0,1461
Maruti,Maruti 800 Std,2001,Petrol,4.0,796
Ford,Ford Figo Aspire 1.5 TDCi Titanium Opt,2017,Diesel,5.0,1498
Maruti,Maruti Ritz VDi,2009,Diesel,5.0,1248
Tata,Tata Indigo LS,2007,Diesel,5.0,1405
Maruti,Maruti Ertiga ZDI Plus,2017,Diesel,7.0,1248
Toyota,Toyota Fortuner 4x2 AT,2015,Diesel,7.0,2982
Maruti,Maruti Vitara Brezza ZDi,2018,Diesel,5.0,1248
Maruti,Maruti Ciaz ZDi Plus SHVS,2016,Diesel,5.0,1248
Jaguar,Jaguar XF 3.0 Litre S Premium Luxury,2014,Diesel,5.0,2993
BMW,BMW X1 sDrive 20d Sportline,2018,Diesel,5.0,1995
Audi,Audi Q3 35 TDI Quattro Premium Plus,2018,Diesel,5.0,1968
BMW,BMW 5 Series 520d Sport Line,2018,Diesel,5.0,1995
Chevrolet,Chevrolet Sail 1.3 LS,2013,Diesel,5.0,1248
Honda,Honda Amaze S Diesel,2013,Diesel,5.0,1498
